Project.name,Experiment.name,Experiment.date,Colony.name,Colony.country,Colony.latitude,Colony.longitude,Colony.species,Colony.ed50_value,BioSample.name,BioSample.collection_date,Observation.condition,Observation.temperature,Observation.timepoint,Observation.pam_value,Publication.title,Publication.year,Publication.doi
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_05,FJI,-18.20608,177.68898,Galaxea horrescens,36.67,2022-09-28_FJI_Vatuolalai_Galhor_05_39C_420min,2022-09-28,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_05,FJI,-18.20608,177.68898,Galaxea horrescens,37.14,2022-12-06_FJI_Vatuolalai_Galhor_05_28C_420min,2022-12-06,Summer,28,420,0.572,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_05,FJI,-18.20608,177.68898,Galaxea horrescens,37.14,2022-12-06_FJI_Vatuolalai_Galhor_05_34C_420min,2022-12-06,Summer,34,420,0.561,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_05,FJI,-18.20608,177.68898,Galaxea horrescens,37.14,2022-12-06_FJI_Vatuolalai_Galhor_05_37C_420min,2022-12-06,Summer,37,420,0.341,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_05,FJI,-18.20608,177.68898,Galaxea horrescens,37.14,2022-12-06_FJI_Vatuolalai_Galhor_05_39C_420min,2022-12-06,Summer,39,420,0.007,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.65,2022-09-28_FJI_Vatuolalai_Galhor_06_28C_420min,2022-09-28,Winter,28,420,0.599,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.65,2022-09-28_FJI_Vatuolalai_Galhor_06_34C_420min,2022-09-28,Winter,34,420,0.594,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.65,2022-09-28_FJI_Vatuolalai_Galhor_06_37C_420min,2022-09-28,Winter,37,420,0.186,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.65,2022-09-28_FJI_Vatuolalai_Galhor_06_39C_420min,2022-09-28,Winter,39,420,0.001,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.98,2022-12-06_FJI_Vatuolalai_Galhor_06_28C_420min,2022-12-06,Summer,28,420,0.547,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.98,2022-12-06_FJI_Vatuolalai_Galhor_06_34C_420min,2022-12-06,Summer,34,420,0.586,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.98,2022-12-06_FJI_Vatuolalai_Galhor_06_37C_420min,2022-12-06,Summer,37,420,0.276,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_06,FJI,-18.20608,177.68898,Galaxea horrescens,36.98,2022-12-06_FJI_Vatuolalai_Galhor_06_39C_420min,2022-12-06,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,36.34,2022-09-28_FJI_Vatuolalai_Galhor_07_28C_420min,2022-09-28,Winter,28,420,0.609,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,36.34,2022-09-28_FJI_Vatuolalai_Galhor_07_34C_420min,2022-09-28,Winter,34,420,0.591,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,36.34,2022-09-28_FJI_Vatuolalai_Galhor_07_37C_420min,2022-09-28,Winter,37,420,0.164,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,36.34,2022-09-28_FJI_Vatuolalai_Galhor_07_39C_420min,2022-09-28,Winter,39,420,0.009,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_07_28C_420min,2022-12-06,Summer,28,420,0.595,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_07_34C_420min,2022-12-06,Summer,34,420,0.599,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_07_37C_420min,2022-12-06,Summer,37,420,0.3,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_07,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_07_39C_420min,2022-12-06,Summer,39,420,0.062,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.62,2022-09-28_FJI_Vatuolalai_Galhor_08_28C_420min,2022-09-28,Winter,28,420,0.6,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.62,2022-09-28_FJI_Vatuolalai_Galhor_08_34C_420min,2022-09-28,Winter,34,420,0.596,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.62,2022-09-28_FJI_Vatuolalai_Galhor_08_37C_420min,2022-09-28,Winter,37,420,0.185,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.62,2022-09-28_FJI_Vatuolalai_Galhor_08_39C_420min,2022-09-28,Winter,39,420,0.003,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.71,2022-12-06_FJI_Vatuolalai_Galhor_08_28C_420min,2022-12-06,Summer,28,420,0.603,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.71,2022-12-06_FJI_Vatuolalai_Galhor_08_34C_420min,2022-12-06,Summer,34,420,0.619,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.71,2022-12-06_FJI_Vatuolalai_Galhor_08_37C_420min,2022-12-06,Summer,37,420,0.177,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_08,FJI,-18.20608,177.68898,Galaxea horrescens,36.71,2022-12-06_FJI_Vatuolalai_Galhor_08_39C_420min,2022-12-06,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,36.8,2022-09-28_FJI_Vatuolalai_Galhor_09_28C_420min,2022-09-28,Winter,28,420,0.58,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,36.8,2022-09-28_FJI_Vatuolalai_Galhor_09_34C_420min,2022-09-28,Winter,34,420,0.595,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,36.8,2022-09-28_FJI_Vatuolalai_Galhor_09_37C_420min,2022-09-28,Winter,37,420,0.214,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,36.8,2022-09-28_FJI_Vatuolalai_Galhor_09_39C_420min,2022-09-28,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_09_28C_420min,2022-12-06,Summer,28,420,0.575,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_09_34C_420min,2022-12-06,Summer,34,420,0.566,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_09_37C_420min,2022-12-06,Summer,37,420,0.285,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_09,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-12-06_FJI_Vatuolalai_Galhor_09_39C_420min,2022-12-06,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-09-28_FJI_Vatuolalai_Galhor_10_28C_420min,2022-09-28,Winter,28,420,0.597,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-09-28_FJI_Vatuolalai_Galhor_10_34C_420min,2022-09-28,Winter,34,420,0.563,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-09-28_FJI_Vatuolalai_Galhor_10_37C_420min,2022-09-28,Winter,37,420,0.292,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-28,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37,2022-09-28_FJI_Vatuolalai_Galhor_10_39C_420min,2022-09-28,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37.13,2022-12-06_FJI_Vatuolalai_Galhor_10_28C_420min,2022-12-06,Summer,28,420,0.585,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37.13,2022-12-06_FJI_Vatuolalai_Galhor_10_34C_420min,2022-12-06,Summer,34,420,0.597,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37.13,2022-12-06_FJI_Vatuolalai_Galhor_10_37C_420min,2022-12-06,Summer,37,420,0.361,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-06,Vatuolalai_Galhor_10,FJI,-18.20608,177.68898,Galaxea horrescens,37.13,2022-12-06_FJI_Vatuolalai_Galhor_10_39C_420min,2022-12-06,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.42,2022-09-18_FJI_Vatuolalai_Pocacu_01_28C_420min,2022-09-18,Winter,28,420,0.587,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.42,2022-09-18_FJI_Vatuolalai_Pocacu_01_34C_420min,2022-09-18,Winter,34,420,0.617,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.42,2022-09-18_FJI_Vatuolalai_Pocacu_01_37C_420min,2022-09-18,Winter,37,420,0.486,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.42,2022-09-18_FJI_Vatuolalai_Pocacu_01_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.26,2022-12-03_FJI_Vatuolalai_Pocacu_01_28C_420min,2022-12-03,Summer,28,420,0.572,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.26,2022-12-03_FJI_Vatuolalai_Pocacu_01_34C_420min,2022-12-03,Summer,34,420,0.599,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.26,2022-12-03_FJI_Vatuolalai_Pocacu_01_37C_420min,2022-12-03,Summer,37,420,0.485,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_01,FJI,-18.20608,177.68898,Pocillopora acuta,37.26,2022-12-03_FJI_Vatuolalai_Pocacu_01_39C_420min,2022-12-03,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_02_28C_420min,2022-09-18,Winter,28,420,0.592,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_02_34C_420min,2022-09-18,Winter,34,420,0.57,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_02_37C_420min,2022-09-18,Winter,37,420,0.081,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_02_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_02_28C_420min,2022-12-03,Summer,28,420,0.596,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_02_34C_420min,2022-12-03,Summer,34,420,0.582,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_02_37C_420min,2022-12-03,Summer,37,420,0.224,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_02,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_02_39C_420min,2022-12-03,Summer,39,420,0.009,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,35.92,2022-09-18_FJI_Vatuolalai_Pocacu_03_28C_420min,2022-09-18,Winter,28,420,0.607,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,35.92,2022-09-18_FJI_Vatuolalai_Pocacu_03_34C_420min,2022-09-18,Winter,34,420,0.594,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,35.92,2022-09-18_FJI_Vatuolalai_Pocacu_03_37C_420min,2022-09-18,Winter,37,420,0.023,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,35.92,2022-09-18_FJI_Vatuolalai_Pocacu_03_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,36.91,2022-12-03_FJI_Vatuolalai_Pocacu_03_28C_420min,2022-12-03,Summer,28,420,0.598,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,36.91,2022-12-03_FJI_Vatuolalai_Pocacu_03_34C_420min,2022-12-03,Summer,34,420,0.587,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,36.91,2022-12-03_FJI_Vatuolalai_Pocacu_03_37C_420min,2022-12-03,Summer,37,420,0.26,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_03,FJI,-18.20608,177.68898,Pocillopora acuta,36.91,2022-12-03_FJI_Vatuolalai_Pocacu_03_39C_420min,2022-12-03,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_04_28C_420min,2022-09-18,Winter,28,420,0.62,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_04_34C_420min,2022-09-18,Winter,34,420,0.583,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_04_37C_420min,2022-09-18,Winter,37,420,0.107,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,35.89,2022-09-18_FJI_Vatuolalai_Pocacu_04_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,36.9,2022-12-03_FJI_Vatuolalai_Pocacu_04_28C_420min,2022-12-03,Summer,28,420,0.615,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,36.9,2022-12-03_FJI_Vatuolalai_Pocacu_04_34C_420min,2022-12-03,Summer,34,420,0.623,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,36.9,2022-12-03_FJI_Vatuolalai_Pocacu_04_37C_420min,2022-12-03,Summer,37,420,0.282,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_04,FJI,-18.20608,177.68898,Pocillopora acuta,36.9,2022-12-03_FJI_Vatuolalai_Pocacu_04_39C_420min,2022-12-03,Summer,39,420,0.017,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,36.18,2022-09-18_FJI_Vatuolalai_Pocacu_05_28C_420min,2022-09-18,Winter,28,420,0.62,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,36.18,2022-09-18_FJI_Vatuolalai_Pocacu_05_34C_420min,2022-09-18,Winter,34,420,0.588,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,36.18,2022-09-18_FJI_Vatuolalai_Pocacu_05_37C_420min,2022-09-18,Winter,37,420,0.149,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,36.18,2022-09-18_FJI_Vatuolalai_Pocacu_05_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,37.22,2022-12-03_FJI_Vatuolalai_Pocacu_05_28C_420min,2022-12-03,Summer,28,420,0.589,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,37.22,2022-12-03_FJI_Vatuolalai_Pocacu_05_34C_420min,2022-12-03,Summer,34,420,0.576,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,37.22,2022-12-03_FJI_Vatuolalai_Pocacu_05_37C_420min,2022-12-03,Summer,37,420,0.404,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_05,FJI,-18.20608,177.68898,Pocillopora acuta,37.22,2022-12-03_FJI_Vatuolalai_Pocacu_05_39C_420min,2022-12-03,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,35.74,2022-09-18_FJI_Vatuolalai_Pocacu_06_28C_420min,2022-09-18,Winter,28,420,0.62,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,35.74,2022-09-18_FJI_Vatuolalai_Pocacu_06_34C_420min,2022-09-18,Winter,34,420,0.591,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,35.74,2022-09-18_FJI_Vatuolalai_Pocacu_06_37C_420min,2022-09-18,Winter,37,420,0.068,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,35.74,2022-09-18_FJI_Vatuolalai_Pocacu_06_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,37.05,2022-12-03_FJI_Vatuolalai_Pocacu_06_28C_420min,2022-12-03,Summer,28,420,0.602,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,37.05,2022-12-03_FJI_Vatuolalai_Pocacu_06_34C_420min,2022-12-03,Summer,34,420,0.641,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,37.05,2022-12-03_FJI_Vatuolalai_Pocacu_06_37C_420min,2022-12-03,Summer,37,420,0.338,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_06,FJI,-18.20608,177.68898,Pocillopora acuta,37.05,2022-12-03_FJI_Vatuolalai_Pocacu_06_39C_420min,2022-12-03,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.53,2022-09-18_FJI_Vatuolalai_Pocacu_07_28C_420min,2022-09-18,Winter,28,420,0.575,MSc thesis Elisa Jareis,2024,NA
